Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-28542,'7.5 micromolar CG-1521' vs 'vehicle' in 'SUM149PT',-1.2,0.00000449544380153512,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-7835,'deferoxamine; 100 nanomolar echinomycin' vs 'deferoxamine; none',-1.2,0.00000578889430856379,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-45120,'epithelial-to-mesenchymal transition' vs 'normal',-1.2,0.00000965481233322187,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-28542,'10 nanomolar 17beta-estradiol and 7.5 micromolar CG-1521' vs 'vehicle' in 'SUM149PT',-1.2,0.000015621887053082,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-5917,'lipopolysaccharide and interferon gamma; 1 day' vs 'none; 3 day' in 'phorbol 13-acetate 12-myristate; 100 nanomolar',-1.2,0.0000169579650970594,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-5917,'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4; 2 day' vs 'none; 3 day' in 'none; none; 0 day',-1.2,0.0000413821815840499,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-53757,'tumor' vs 'normal' in 'stage 2',1.2,0.00376835529481271,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-6087,'hypoxia' vs 'normoxia' in 'SW982',-1.2,0.027717754135475,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-66173,'COX-1 knockdown' vs 'wild type',1.1,3.55265426100321e-10,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-42872,'vemurafenib' vs 'DMSO',-1.1,0.00000173076742392839,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-46493,'doxorubicin; 0.6 microgram per milliliter' vs 'none',1.1,0.00000506666935261502,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48433,'HCC-2998; colon carcinoma; P01' vs 'HCC-2998; colon carcinoma; P0',1.1,0.00000609435443638167,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-7284,'TIGAR knockdown' vs 'wild type',-1.1,0.0000387459003681823,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-5244,'Snai1 knockout' vs 'wild type',-1.1,0.000132729847319896,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-35642,'rotenone; 5 nanomolar' at '4 week' vs 'vehicle; ' at '4 week',1.1,0.000223889027638005,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-7808,'doxycycline' vs 'none' in 'VMRC-RCW',-1.1,0.000275342269548885,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-21750,'malignant mesothelioma; ERK1 knockdown' vs 'malignant mesothelioma; scrambled control',-1.1,0.000498828966437074,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-22139,'DAOY M14; MYC overexpression' vs 'DAOY; wild type',1.1,0.000564631462387979,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48433,'COLO 205; adenocarcinoma of colon; P01' vs 'COLO 205; adenocarcinoma of colon; P0',-1.1,0.000715415285330709,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-50803,'ALK inhibitor CEP-14083' vs 'control',-1.1,0.00172707891527432,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-66354,'atypical teratoid/rhabdoid tumor' vs 'normal',1.1,0.0158931580870526,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MEXP-2280,'Pick disease' vs 'normal',1.1,0.0267856656373654,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-40776,'expressing O6-methylguanine methyltransferase' vs 'control',-1.1,0.0335125808057357,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48433,'COLO 205; adenocarcinoma of colon; P04' vs 'COLO 205; adenocarcinoma of colon; P0',-1.1,0.041969850822587,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-8677,'SPI1 -/-' vs 'SPI1 +/+',-1,6.68277752225658e-167,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-29272,'tumor tissue' vs 'adjacent normal tissue' in 'gastric non-cardia carcinoma',1,7.82036045341483e-17,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MTAB-7433,'KDM5-inh1' vs 'dimethyl sulfoxide' in '1 micromolar',1,1.68435462684328e-7,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-39091,'Daunorubicin; 100 nanomolar' vs 'DMSO; 0.065 percent' in 'GL2',-1,9.85780025556108e-7,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-39091,'Nutlin; 5 micromolar' vs 'DMSO; 0.065 percent' in 'GL2',-1,0.0000044088268315924,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-33552,'Lot II; Zoledronate; 100 micromolar' at '24 hour' vs 'Lot II; control; ' at '24 hour',-1,0.00000455185244003374,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-81089,'tumor tissue' vs 'non-malignant tissue',1,0.00000601391754169234,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-TABM-1029,"'FLT3-ITD present' vs 'wild type, FLT3-ITD absent'",-1,0.000337135687921519,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-35006,'32 degree celsius; p53 status on' vs '37 degree celsius; p53 status off' in 'IPH-926',-1,0.000615685317527562,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-30592,'dexamethasone; 100 nanomolar' vs 'ethanol; 0.1 percent',1,0.00139355628093053,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-63452,'6 hour' vs '0 hour' in 'MCF-10A-H1047R',1,0.00146908128230565,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-MEXP-3230,'CBF-beta knock down' vs 'control',-1,0.00182777000510191,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-22772,'overexpression of Deltex1' vs 'control',1,0.00527531384443729,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-48433,'UACC-62; melanoma; P04' vs 'UACC-62; melanoma; P0',1,0.00642929811631278,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-23930,'mkk1CR' vs 'lacZ',-1,0.010067362350799,
ENSG00000138795,LEF1,LEF1,homo sapiens,E-GEOD-16179,'foretinib' vs 'DMSO' in 'acquired resistant to lapatinib',1,0.0145569306248098,
