Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000169884	homo sapiens	E-GEOD-50161	'medulloblastoma' vs 'normal'	-1.1	0.000167479678859901	
ENSG00000169884	homo sapiens	E-MTAB-9206	'ELP3 shRNA' vs 'scrambled shRNA'	-1.1	0.000278277619473913	
ENSG00000169884	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC overexpression' vs 'DAOY; wild type'	1.1	0.000600859323121879	
ENSG00000169884	homo sapiens	E-GEOD-66354	'supratentorial ependymoma' vs 'normal'	-1.1	0.00228916500644947	
ENSG00000169884	homo sapiens	E-MEXP-3628	'osteosarcoma' vs 'normal'	1.1	0.00797941363461516	
ENSG00000169884	homo sapiens	E-GEOD-48433	'UACC-62; melanoma; P10' vs 'UACC-62; melanoma; P0'	-1.1	0.00902714774986448	
ENSG00000169884	homo sapiens	E-MTAB-3073	'astrocytoma' vs 'normal'	-1	2.47042999629699e-27	
ENSG00000169884	homo sapiens	E-MTAB-3073	'oligodendroglioma' vs 'normal'	-1	5.53100892290107e-18	
ENSG00000169884	homo sapiens	E-MTAB-9848	'ZNF84 siRNA' vs 'scrambled siRNA' in 'none'	1	1.41250907679859e-11	
ENSG00000169884	homo sapiens	E-GEOD-29598	'formalin-fixed,parafin-embedded xenograft; messageAmp Premier methodology' vs 'fresh-frozen xenograft; normal'	1	9.42096339328746e-11	
ENSG00000169884	homo sapiens	E-GEOD-40595	'ovarian cancer' vs 'normal' in 'stromal cell'	-1	7.85370575017907e-7	
ENSG00000169884	homo sapiens	E-GEOD-33643	'BKM120; 90 per cent inhibitory concentration (max)' vs 'DMSO; '	-1	0.0000212064589988685	
ENSG00000169884	homo sapiens	E-MTAB-3801	'stable PDE5 overexpression' vs 'vector control'	1	0.000037702687713648	
ENSG00000169884	homo sapiens	E-MTAB-5162	'RNH1 knockout' vs 'wild type genotype'	1	0.0000862947565873284	
ENSG00000169884	homo sapiens	E-MTAB-5690	'DMSO-mediated cell differentiation during experiment' vs 'not cultured with DMSO' in 'none'	-1	0.000162121313834806	
ENSG00000169884	homo sapiens	E-MTAB-5690	'DMSO-mediated cell differentiation during experiment' vs 'not cultured with DMSO' in 'interferon gamma'	-1	0.00038067468252863	
ENSG00000169884	homo sapiens	E-GEOD-48433	'UACC-62; melanoma; P01' vs 'UACC-62; melanoma; P0'	-1	0.000420846697278471	
ENSG00000169884	homo sapiens	E-GEOD-30592	'dexamethasone; 100 nanomolar' vs 'ethanol; 0.1 percent'	-1	0.000839387651466446	
ENSG00000169884	homo sapiens	E-GEOD-22139	'DAOY M14; MYC overexpression' vs 'DAOY; vector control'	1	0.00096459090848337	
ENSG00000169884	homo sapiens	E-GEOD-50760	'colorectal cancer metastatic in the liver' vs 'normal'	-1	0.0042348788167157	
ENSG00000169884	homo sapiens	E-MTAB-8446	'KLF5 knockdown by siRNA' vs 'scrambled siRNA'	-1	0.00613638452218321	
ENSG00000169884	homo sapiens	E-GEOD-50760	'primary tumor' vs 'normal'	-1	0.0181867247344532	
ENSG00000169884	homo sapiens	E-GEOD-56677	'Human betacoronavirus 2c England-Qatar/2012' vs 'mock' at '0 hour'	-1	0.0284073577946564	
