Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180596	homo sapiens	E-GEOD-28542	'7.5 micromolar CG-1521' vs 'vehicle' in 'SUM149PT'	-1.5	0.000124847363258415	
ENSG00000180596	homo sapiens	E-GEOD-28542	'10 nanomolar 17beta-estradiol and 7.5 micromolar CG-1521' vs 'vehicle' in 'SUM149PT'	-1.5	0.000196720245255868	
ENSG00000180596	homo sapiens	E-MTAB-3619	'brct expression' vs '(no brct expression) GFP control' in 'none'	1.5	0.00052326215549922	
ENSG00000180596	homo sapiens	E-GEOD-16179	'lapatinib and foretinib' vs 'DMSO' in 'acquired resistant to lapatinib'	1.5	0.000760039950441502	
ENSG00000180596	homo sapiens	E-GEOD-16515	'pancreatic cancer' vs 'normal'	1.5	0.000915046413965328	
ENSG00000180596	homo sapiens	E-GEOD-9350	'hypoxia' vs 'normal atmospheric oxygen pressure' in 'high metastatic cell line'	1.5	0.0149197188643537	
ENSG00000180596	homo sapiens	E-MTAB-6087	'hypoxia' vs 'normoxia' in 'SW982'	1.5	0.0379853569583877	
ENSG00000180596	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	1.4	6.92620480881715e-15	
ENSG00000180596	homo sapiens	E-GEOD-54962	'50 uM Enterobactin' vs 'control'	-1.4	1.04365919055658e-9	
ENSG00000180596	homo sapiens	E-GEOD-46493	'doxorubicin; 0.6 microgram per milliliter' vs 'none'	-1.4	5.79546226365866e-7	
ENSG00000180596	homo sapiens	E-GEOD-29137	'Numb4 overexpression' vs 'control' in 'MDAMB231'	1.4	9.68140995549557e-7	
ENSG00000180596	homo sapiens	E-GEOD-32526	'S2N; tumorigenic; spheres' vs 'S2; non-tumorigenic; spheres'	-1.4	0.00000131809149753501	
ENSG00000180596	homo sapiens	E-GEOD-32526	'S2N; tumorigenic; monolayer' vs 'S2; non-tumorigenic; monolayer'	-1.4	0.00000323074949596707	
ENSG00000180596	homo sapiens	E-GEOD-33643	'BEZ235; 90 per cent inhibitory concentration' vs 'DMSO; '	-1.4	0.00000428726962011624	
ENSG00000180596	homo sapiens	E-GEOD-30296	'stable expression of BRCA1' vs 'empty vector'	-1.4	0.0000111227600308279	
ENSG00000180596	homo sapiens	E-GEOD-41322	'ectopic expression of miR-34c' vs 'ectopic expression of scramble mimic'	1.4	0.0000782457852279749	
ENSG00000180596	homo sapiens	E-GEOD-29137	'Numb6 overexpression' vs 'control' in 'MCF7'	-1.4	0.000230865804635906	
ENSG00000180596	homo sapiens	E-MTAB-3645	'Hypoxia' vs 'Normoxia' in 'A2780; Cisplatin'	-1.4	0.00173512312857473	
ENSG00000180596	homo sapiens	E-GEOD-49515	'pancreatic cancer' vs 'normal'	1.4	0.00636886067377255	
ENSG00000180596	homo sapiens	E-GEOD-36076	'pancreatic carcinoma' vs 'normal'	1.4	0.00636886067377262	
