Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000114251	homo sapiens	E-GEOD-66207	'Crohn's disease; B3, penetrating' vs 'non inflammatory bowel disease control'	1	0.00133056583809358	
ENSG00000114251	homo sapiens	E-TABM-868	'siGAM knockdown' vs 'wild type' in 'lipopolysaccharide; 100 nanogram per milliliter'	1	0.00142895573411063	
ENSG00000114251	homo sapiens	E-MTAB-1690	'smoker; head and neck cancer and chronic obstructive pulmonary disease' vs 'smoker; healthy'	-1	0.00145174390157962	
ENSG00000114251	homo sapiens	E-GEOD-58379	'expression of wild type RBM47' vs 'empty vector'	-1	0.00312419815983852	
ENSG00000114251	homo sapiens	E-GEOD-19249	'lung cancer' vs 'normal' in 'lung; Formalin-fixed paraffin-embedded tissue'	1	0.00346365877577363	
ENSG00000114251	homo sapiens	E-GEOD-48433	'MOLT-4; acute lymphoblastic leukemia; P10' vs 'MOLT-4; acute lymphoblastic leukemia; P0'	1	0.00677175572945825	
ENSG00000114251	homo sapiens	E-MEXP-3025	'PE d/10 adherent culture' vs 'sphere culture'	-1	0.00755630736245401	
ENSG00000114251	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 2' vs 'none' in 'B42 subclone 11'	-1	0.00757949941826554	
ENSG00000114251	homo sapiens	E-MEXP-2645	'TGF-beta1; 0.01 microgram per milliliter' at '6 hour' vs 'none; ' at '24 hour'	1	0.00805584840356204	
ENSG00000114251	homo sapiens	E-GEOD-26656	'A375; Wnt-1 overexpressing; ' vs 'A375; wild type; '	1	0.0159757996350715	
ENSG00000114251	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA'	1	0.0182631793833665	
ENSG00000114251	homo sapiens	E-GEOD-19826	'gastric carcinoma; tumor' vs 'gastric carcinoma; adjacent normal tissue'	1	0.0451161116080445	
