Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180573	homo sapiens	E-MTAB-5285	'gefitinib; 6 hour' vs 'none; 2 hour'	1.4	7.11597592016199e-21	
ENSG00000180573	homo sapiens	E-MTAB-7284	'TIGAR knockdown' vs 'wild type'	1.4	1.54990664494742e-18	
ENSG00000180573	homo sapiens	E-GEOD-10780	'breast carcinoma' vs 'normal'	1.4	2.68396637192385e-17	
ENSG00000180573	homo sapiens	E-MTAB-7197	'RNF40 knockdown by siRNA' vs 'scrambled siRNA' in 'none'	1.4	4.15145513761651e-13	
ENSG00000180573	homo sapiens	E-GEOD-56788	'CCNK knock-down' vs 'mock'	1.4	2.19502573289394e-11	
ENSG00000180573	homo sapiens	E-GEOD-56788	'GLI1 knock-down' vs 'mock'	1.4	1.34596152758573e-9	
ENSG00000180573	homo sapiens	E-GEOD-58966	'shGATA' vs 'control' in 'ARCaPM-DR'	1.4	3.54077349560555e-8	
ENSG00000180573	homo sapiens	E-GEOD-48433	'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P01' vs 'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P0'	-1.4	3.38722576471101e-7	
ENSG00000180573	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '60 hour'	1.4	0.00000231075085598007	
ENSG00000180573	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'p53'	-1.4	0.00000277179908290864	
ENSG00000180573	homo sapiens	E-GEOD-49284	'EPZ6438; lowest cytotoxic concentration' vs 'DMSO' in 'SUDHL6' at '6 day'	1.4	0.000016856866476731	
ENSG00000180573	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '30 hour'	1.4	0.0000390094295099373	
ENSG00000180573	homo sapiens	E-GEOD-41326	'RNF43 siRNA' vs 'control'	-1.4	0.0000765655134387193	
ENSG00000180573	homo sapiens	E-GEOD-37136	'transduced with HOXA1' vs 'control'	1.4	0.000292012937130616	
ENSG00000180573	homo sapiens	E-GEOD-6907	'6500 micromolar nickel (II) chloride hexahydrate' vs 'none'	-1.4	0.000388729147973774	
ENSG00000180573	homo sapiens	E-GEOD-6907	'2 micromolar cadmium chloride 2.5-hydrate' vs 'none'	-1.4	0.00047914618226397	
ENSG00000180573	homo sapiens	E-MEXP-3230	'CBF-beta knock down' vs 'control'	1.4	0.000526452374761496	
ENSG00000180573	homo sapiens	E-GEOD-10797	'stromal cell; invasive breast cancer' vs 'epithelial cell; invasive breast cancer'	-1.4	0.00135636593277274	
ENSG00000180573	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'BRCA1'	-1.4	0.00245785835594224	
ENSG00000180573	homo sapiens	E-GEOD-48433	'786-0; renal adenocarcinoma; P04' vs '786-0; renal adenocarcinoma; P0'	1.4	0.00442342819417498	
ENSG00000180573	homo sapiens	E-GEOD-62673	'deprived of Tryptophan' vs 'control media' in 'MCF7' at '24 hour'	1.4	0.0052548506922618	
ENSG00000180573	homo sapiens	E-GEOD-40595	'ovarian cancer' vs 'normal' in 'stromal cell'	1.4	0.00532197978557458	
ENSG00000180573	homo sapiens	E-GEOD-48850	'papillary thyroid carcinoma' vs 'normal'	1.4	0.00765274921536599	
ENSG00000180573	homo sapiens	E-GEOD-49608	'2 hour' vs '0 hour' in 'MDA-MB-231'	-1.3	8.3747299410072e-199	
