Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-48433,'SW-620; adenocarcinoma of colon; P10' vs 'SW-620; adenocarcinoma of colon; P0',-1.1,0.0129388287170715,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-44077,'non-small cell lung carcinoma' vs 'normal',-1,6.72997269671547e-14,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-5873,'MED13 and MED13L knockdown by siRNA' vs 'wild type phenotype',1,0.00000249731832818565,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-55193,'osteopontin-a' vs 'control',-1,0.00000275883965807736,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-48433,'HOP-62; adenocarcinoma of lung; P10' vs 'HOP-62; adenocarcinoma of lung; P0',-1,0.0000120297526935454,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-48433,'SW-620; adenocarcinoma of colon; P01' vs 'SW-620; adenocarcinoma of colon; P0',-1,0.0000310243975121654,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-48433,'HOP-62; adenocarcinoma of lung; P04' vs 'HOP-62; adenocarcinoma of lung; P0',-1,0.000462228838120879,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-19249,'colon cancer' vs 'normal' in 'colon; Fresh-frozen tissue',-1,0.00224001922107165,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-7518,'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA',-1,0.00347416890852591,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-8444,'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'HIV-1' at '42 hour',1,0.00522121868105934,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-59251,'ZNA; 30 micromolar' vs 'DMSO' at '12 hour',1,0.00658680603227485,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-MTAB-6756,'siRNA double knockdown of HNF4A and GATA6' vs 'scrambled siRNA',1,0.0135021905894617,
ENSG00000138669,PRKG2,PRKG2,homo sapiens,E-GEOD-3325,'metastatic prostate cancer' vs 'benign prostate tumor',-1,0.0165334217032027,
