Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-45581,'non-inflammatory breast cancer' vs 'normal',-1.3,0.00883450952713023,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-4054,'esophageal adenocarcinoma' vs 'normal',1.3,0.010195795372461,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-35428,'ethanol; 17beta-estradiol' vs 'ethanol; control',-1.2,2.13083583183196e-14,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-3073,'oligodendroglioma' vs 'normal',1.2,3.72758777096351e-13,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-7745,'dexamethasone; 1 micromolar' vs 'vehicle',-1.2,2.65245739096852e-11,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-56788,'PSMD13 knock-down' vs 'mock',-1.2,1.50467968423216e-9,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-11324,'12 hour 100 nanomolar estrogen' vs 'none',-1.2,9.98355740690517e-8,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-48433,'NCI-H226; squamous cell lung carcinoma; P10' vs 'NCI-H226; squamous cell lung carcinoma; P0',1.2,0.00000899822369127519,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-5917,'phorbol 13-acetate 12-myristate; 100 nanomolar' at '3 day' vs 'none' at '0 day' in 'none',-1.2,0.0000142591566318091,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-3645,'Cisplatin' vs 'None' in 'A2780; Hypoxia',-1.2,0.0000804361298644122,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-5917,'interferon gamma; 1 day' vs 'none; 3 day' in 'phorbol 13-acetate 12-myristate; 100 nanomolar',1.2,0.000116178556452633,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-7886,'SPRY1 knockdown by siRNA' vs 'none',1.2,0.000140538909512773,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-63252,'wild type; BREFELDIN A' vs 'wild type; control',-1.2,0.00205727937250762,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-21354,'astrocytic glioma' vs 'normal',1.2,0.00521751208564028,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-10317,'lapatinib; 500 nanomolar' vs 'none' in 'PPARGC1A siRNA',1.2,0.0369047695938884,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-3325,'metastatic prostate cancer' vs 'benign prostate tumor',-1.2,0.044348592703153,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-44077,'lung carcinoma' vs 'normal',-1.1,2.53754936306615e-20,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-48403,'after androgen ablation therapy' vs 'before androgen ablation therapy',1.1,2.34457496263244e-9,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-50627,'stem cell from lung adenocarcinoma cell' vs 'stem cell from normal lung epithelial cell',-1.1,1.67945908955901e-7,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-73,'doxycycline-mediated repression of FOXP3' vs 'expression of FOXP3',1.1,2.72803055240805e-7,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-22139,'DAOY M2.1; MYC knockdown' vs 'DAOY; siRNA scambled',1.1,6.78723561913334e-7,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-11324,'6 hour 100 nanomolar estrogen' vs 'none',-1.1,0.00000168421889645671,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-56084,'shATAD3A for ATAD3A knockdown' vs 'control',1.1,0.00000599848775151265,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-779,'breast carcinoma' vs 'normal',-1.1,0.0000070891801087942,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-688,'FOXP3 expression' vs 'doxycycline-mediated repression of FOXP3' in 'control siRNA',-1.1,0.0000147837675760453,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-52707,'SKR6CA cells with constitutively active NF-kappaB relA/p65' vs 'SKR6 empty vector cells',1.1,0.0000224519147162964,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-48433,'NCI-H460; large cell lung carcinoma; P10' vs 'NCI-H460; large cell lung carcinoma; P0',1.1,0.0000247856048342672,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-688,'MOF siRNA' vs 'control siRNA' in 'doxycycline-mediated repression of FOXP3',-1.1,0.0000250537019707706,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-29137,'Numb4 overexpression' vs 'control' in 'MCF7',1.1,0.000122989266829936,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-8961,'human metapneumovirus' at '72 hour' vs 'none' at '48 hour',1.1,0.000146938419520011,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-50161,'glioblastoma' vs 'normal',1.1,0.000714060796489312,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-48433,'HOP-62; adenocarcinoma of lung; P04' vs 'HOP-62; adenocarcinoma of lung; P0',-1.1,0.000989073819456399,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-5285,'gefitinib; 24 hour' vs 'none; 2 hour',1.1,0.0101253193946535,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-7884,'DGAT2 homozygous knockout' vs 'wild type genotype' in 'fatty acids (200 micromolar)',-1.1,0.029059091946383,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-63252,'p53KO; tunicamycin' vs 'p53KO; control',-1.1,0.0300177404894135,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-4054,'Barrett’s esophagus; low-grade dysplasia' vs 'normal',1.1,0.0309994769171147,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-10780,'breast carcinoma' vs 'normal',-1,2.41534564194243e-16,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-3073,'glioblastoma multiforme' vs 'normal',1,4.15261222954515e-13,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-7033,'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'BxPC-3',-1,8.71111809292545e-10,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-339,'17-(allylamino)-17-demethosygeldanamycin (17-AAG); 3 micromolar' vs 'none; 0 micromolar',1,0.00000107212256278346,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-52567,'retrovirus mediated expression of RON and MSP' vs 'none',-1,0.00000117111239913891,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-7578,'Bmi-1 Mel-18 shRNA' vs 'wild type',-1,0.00000304041093724843,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-3801,'stable PDE5 overexpression' vs 'vector control',-1,0.0000104603948859051,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MEXP-3911,'delta ex2/3p73 overexpression' vs 'empty vector',1,0.0000205401586840348,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-31812,'doxycycline induced RNA interference' vs 'control',-1,0.000106005911734357,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-8961,'human metapneumovirus' at '48 hour' vs 'none' at '48 hour',1,0.000124684411969288,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-48433,'A549; adenocarcinoma of lung; P01' vs 'A549; adenocarcinoma of lung; P0',1,0.00014785560669508,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-30592,'dexamethasone; 100 nanomolar' vs 'ethanol; 0.1 percent',-1,0.000180182304563564,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-26966,'pituitary cancer' vs 'normal',-1,0.000183925149775769,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-19639,'long term estrogen deprived' vs 'control' in 'ZR75-1',-1,0.000328334541692059,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-31625,'non small cell lung cancer; sensitive to erlotinib' vs 'non small cell lung cancer; non-sensitive to erlotinib',1,0.000337156761570482,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-48433,'NCI-H460; large cell lung carcinoma; P04' vs 'NCI-H460; large cell lung carcinoma; P0',1,0.00153081363777933,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MEXP-3982,'MCF-7; docetaxel resistant' vs 'MCF-7; control',1,0.00216840174018558,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-40595,'ovarian cancer' vs 'normal' in 'stromal cell',1,0.00392167858947253,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-48433,'A549; adenocarcinoma of lung; P04' vs 'A549; adenocarcinoma of lung; P0',1,0.00551599314782233,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-16873,'ductal carcinoma in situ' vs 'histologically normal',-1,0.00885632507541713,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-8480,'MEF2D-HNFNPUL1 knockdown by siRNA' vs 'luciferase siRNA',-1,0.0115759437264986,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-31782,'JMJD6 over-expressed; MCF-7' vs 'control; MCF-7',-1,0.0129925047886959,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MEXP-1372,'cooked broccoli' at '0 minute' vs 'water',-1,0.0218013282254483,
