Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-GEOD-56677,'Human betacoronavirus 2c England-Qatar/2012; 24 hour' vs 'mock; 18 hour',-1.1,0.0000289243125238777,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-GEOD-41678,'MDAMB231; cocultured with fibroblast HFF1' vs 'MDAMB231; normal',1.1,0.000432431365850908,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-MTAB-9484,'TCEAL1 siRNA' vs 'control siRNA' in 'DMSO',-1,1.04133514471152e-11,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-GEOD-48937,'transfected with KDELR1 for 72 hours' vs 'untreated',1,0.00000799823504610736,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-MTAB-6564,'RNPS1 knockdown' vs 'wild type phenotype',1,0.0000112528957992508,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-GEOD-30592,'dexamethasone; 100 nanomolar' vs 'ethanol; 0.1 percent',-1,0.000189907319245995,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-GEOD-49644,'TGFb-induced epithelial-mesenchymal transition' vs 'normal' in 'NCI-H358',-1,0.00027452120945078,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-GEOD-46590,'YW3-56; 10 micromolar' vs 'DMSO',-1,0.000340206076462375,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-MTAB-11313,'ERO1 knockout' vs 'wild type genotype' in 'ISRIB; 2.5 milligram per kilogram and paclitaxel; 15 milligram per kilogram',-1,0.00380383241161879,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-GEOD-22334,'cells p16-transfected' vs 'control',-1,0.00780817737377215,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-MTAB-6204,'PTBP1/2 knock down by siRNA' vs 'scrambled siRNA' in 'cytoplasmic RNA',-1,0.00926169258834235,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-MTAB-9206,'ELP3 shRNA' vs 'scrambled shRNA',1,0.00985987773301501,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-MTAB-5933,'oral squamous cell carcinoma; neoplasm' vs 'normal; 5 mm beyond neoplasm as visible by narrow band imaging' in 'mouth floor',1,0.0120245237935256,
ENSG00000188064,WNT7B,WNT7B,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour',1,0.015558588810496,
