Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-7061,'BLVRB homozygous knockout' vs 'wild type',-1.2,0.0297352791733935,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-7061,'RIPK2 homozygous knockout' vs 'wild type',-1.2,0.0374350537943145,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-10317,'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA',-1.1,3.20161384727813e-24,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-6756,'siRNA double knockdown of HNF4A and GATA6' vs 'scrambled siRNA',-1.1,2.94745747656398e-18,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-39091,'Daunorubicin; 100 nanomolar' vs 'DMSO; 0.065 percent' in 'GL2',-1.1,8.09762319991664e-8,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-30296,'stable expression of BRCA1' vs 'empty vector',-1.1,0.0000164998245428892,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-5690,'DMSO-mediated cell differentiation prior to experiment' vs 'not cultured with DMSO' in 'interferon gamma',-1.1,0.000135466439504728,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48403,'after androgen ablation therapy' vs 'before androgen ablation therapy',-1.1,0.000168171409704773,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-31782,'JMJD6 over-expressed; MCF-7' vs 'control; MCF-7',-1.1,0.000187032280957272,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-5102,'154; 1 micromolar' vs 'DMSO',-1.1,0.000431528624501943,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-51005,'after docetaxel chemotherapy and androgen deprivation therapy' vs 'before docetaxel chemotherapy and androgen deprivation therapy',-1.1,0.00452265620862212,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-7061,'PI4KB homozygous knockout' vs 'wild type',-1.1,0.0438953181986465,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-35493,'glioblastoma' vs 'normal',-1.1,0.0487982330589619,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-5537,'estrogen receptor alpha shRNA' vs 'scrambled shRNA',1,2.45299240516406e-10,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-10304,'lapatinib; 500 nanomolar; 1 day' vs 'dimethyl sulfoxide; 1 day',-1,2.71730939231126e-10,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-7745,'dexamethasone; 1 micromolar' vs 'vehicle',-1,0.0000264220077668467,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-8198,"'ICI 182,780; 1E-08 molar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO1'",-1,0.0000506964713439967,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-40512,'PD 0332991 1 micromolar' vs 'vehicle',-1,0.000102745704920233,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'MOLT-4; acute lymphoblastic leukemia; P10' vs 'MOLT-4; acute lymphoblastic leukemia; P0',-1,0.00045527805485676,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'HCT-116; colon carcinoma; P04' vs 'HCT-116; colon carcinoma; P0',1,0.00122361850630824,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-39091,'Daunorubicin; 100 nanomolar' vs 'DMSO; 0.065 percent' in 'p53',-1,0.0016136919321415,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'HL-60(TB); promyelocytic leukemia; P01' vs 'HL-60(TB); promyelocytic leukemia; P0',-1,0.00933887565571953,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-21354,'astrocytic glioma' vs 'normal',-1,0.0261380325403231,
