Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000184678	homo sapiens	E-GEOD-48258	'CDKI-73, 0.1 micromolar and fludarabine, 10 micromolar' vs 'control'	1.9	0.0395754175971976	
ENSG00000184678	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA'	1.8	3.87344478803501e-61	
ENSG00000184678	homo sapiens	E-GEOD-44077	'lung carcinoma' vs 'normal'	1.8	3.8881523243459e-22	
ENSG00000184678	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl'	1.8	6.49396402913284e-12	
ENSG00000184678	homo sapiens	E-GEOD-38959	'breast cancer; breast' vs 'normal; breast'	1.8	2.70260587962163e-11	
ENSG00000184678	homo sapiens	E-MEXP-1857	'ASCL1-3 siRNA knockdown' vs 'control'	1.8	6.25105550909788e-9	
ENSG00000184678	homo sapiens	E-GEOD-52989	'24 hour' vs '0 hour'	-1.8	4.92526035551506e-7	
ENSG00000184678	homo sapiens	E-GEOD-1692	'contact inhibition' vs 'asynchronous growth'	1.8	8.54942724783551e-7	
ENSG00000184678	homo sapiens	E-GEOD-52567	'shRNA mediated knockdown of MBD4 and retrovirus mediated expression of RON and MSP' vs 'none'	1.8	0.00000111558901796626	
ENSG00000184678	homo sapiens	E-GEOD-26262	'mutant-p53 knockout' vs 'control'	1.8	0.0000482957602180076	
ENSG00000184678	homo sapiens	E-GEOD-6907	'20 micromolar arsenic oxide' vs 'none'	-1.8	0.00047802533944777	
ENSG00000184678	homo sapiens	E-GEOD-71404	'NK2 (human); 30 nanogram' vs 'none' at '8 hour'	-1.8	0.00223421937756119	
ENSG00000184678	homo sapiens	E-MTAB-7025	'THZ1 (35 nanomolar)' vs 'none'	1.7	2.11205495401131e-7	
ENSG00000184678	homo sapiens	E-GEOD-1692	'serum deprivation' vs 'asynchronous growth'	1.7	3.07791135315452e-7	
ENSG00000184678	homo sapiens	E-GEOD-47739	'oxidative stress induced senescence' vs 'control'	1.7	0.0000030213273725556	
ENSG00000184678	homo sapiens	E-GEOD-45757	'L3.3; CI-1040; 2 millimolar' vs 'L3.3; vehicle; '	1.7	0.00000423865897459246	
ENSG00000184678	homo sapiens	E-CURD-45	'neoplasm' vs 'normal tissue adjacent to neoplasm'	1.7	0.000109081083302051	
ENSG00000184678	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 7 genes' vs 'glioma stem cell line'	-1.7	0.000837086019332923	
ENSG00000184678	homo sapiens	E-MTAB-8887	'neoplasm; grade 2, focal grade 3' vs 'normal tissue adjacent to neoplasm' in 'hepatocellular carcinoma'	1.7	0.0193047834190291	
ENSG00000184678	homo sapiens	E-GEOD-30037	'TFPI beta overexpression' vs 'empty vector'	-1.7	0.0237385863663787	
ENSG00000184678	homo sapiens	E-MTAB-6087	'hypoxia' vs 'normoxia' in 'SW982'	1.7	0.0463788913596797	
ENSG00000184678	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 35 day' vs 'dimethyl sulfoxide; 1 day'	1.6	1.17274331349469e-33	
ENSG00000184678	homo sapiens	E-GEOD-21293	'invasive' vs 'non-invasive'	-1.6	4.15895538135291e-13	
ENSG00000184678	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA'	1.6	2.28960387891742e-9	
ENSG00000184678	homo sapiens	E-GEOD-52989	'12 hour' vs '0 hour'	-1.6	6.23602991399301e-8	
ENSG00000184678	homo sapiens	E-GEOD-48433	'NCI-H460; large cell lung carcinoma; P10' vs 'NCI-H460; large cell lung carcinoma; P0'	-1.6	2.87679795508267e-7	
ENSG00000184678	homo sapiens	E-GEOD-33455	'DU-145; converted to docetaxel resistant cells' vs 'DU-145; none'	1.6	0.00000104823203706106	
ENSG00000184678	homo sapiens	E-GEOD-45757	'Panc-2.13; CI-1040; 2 millimolar' vs 'Panc-2.13; vehicle; '	1.6	0.00000154667048080447	
ENSG00000184678	homo sapiens	E-GEOD-45757	'L3.6sl; CI-1040; 2 millimolar' vs 'L3.6sl; vehicle; '	1.6	0.00000174158447628099	
ENSG00000184678	homo sapiens	E-MTAB-3619	'UV' vs 'none' in '(no brct expression) GFP control'	-1.6	0.00000459003964569122	
ENSG00000184678	homo sapiens	E-GEOD-37373	'suberoylanilide hydroxamic acid 10 millimolar' vs 'none'	1.6	0.00000951816307136058	
ENSG00000184678	homo sapiens	E-GEOD-16515	'pancreatic cancer' vs 'normal'	1.6	0.0000954938681751928	
ENSG00000184678	homo sapiens	E-GEOD-11941	'100 microgram per milliliter trovafloxacin' vs 'none'	-1.6	0.000663677141311144	
ENSG00000184678	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'BRCA1'	-1.6	0.00347105897183604	
ENSG00000184678	homo sapiens	E-GEOD-62673	'deprived of Methionine' vs 'control media' in 'MCF7' at '24 hour'	1.6	0.00913771204714588	
ENSG00000184678	homo sapiens	E-GEOD-55541	'CA-PDGFRA + sh-p53' vs 'mock'	1.6	0.0123033210988079	
ENSG00000184678	homo sapiens	E-GEOD-52194	'non-triple-negative breast cancer; breast carcinoma' vs 'normal'	-1.6	0.0342925270531374	
ENSG00000184678	homo sapiens	E-MTAB-7284	'TIGAR knockdown' vs 'wild type'	1.5	1.31931847457937e-17	
ENSG00000184678	homo sapiens	E-MTAB-6957	'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm'	1.5	3.36456408429943e-9	
ENSG00000184678	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC knockdown' vs 'DAOY; siRNA scambled'	1.5	8.25402871137707e-8	
ENSG00000184678	homo sapiens	E-GEOD-52989	'16 hour' vs '0 hour'	-1.5	3.29232398835771e-7	
ENSG00000184678	homo sapiens	E-GEOD-45757	'SW1990; CI-1040; 2 millimolar' vs 'SW1990; vehicle; '	1.5	7.10506004487057e-7	
ENSG00000184678	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '36 hour'	1.5	0.00000180998573949382	
ENSG00000184678	homo sapiens	E-GEOD-45757	'Panc-6.03; CI-1040; 2 millimolar' vs 'Panc-6.03; vehicle; '	1.5	0.00000281668415166033	
ENSG00000184678	homo sapiens	E-GEOD-52989	'4 hour' vs '0 hour'	-1.5	0.00000489510550936621	
ENSG00000184678	homo sapiens	E-GEOD-48433	'NCI-H460; large cell lung carcinoma; P04' vs 'NCI-H460; large cell lung carcinoma; P0'	-1.5	0.00000499272850755226	
ENSG00000184678	homo sapiens	E-GEOD-48433	'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P01' vs 'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P0'	-1.5	0.00000771749001331431	
ENSG00000184678	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	1.5	0.0000141115413474831	
ENSG00000184678	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani' vs 'mock' at '48 hour'	1.5	0.0000151053720303154	
ENSG00000184678	homo sapiens	E-GEOD-22139	'DAOY M14; MYC overexpression' vs 'DAOY; wild type'	-1.5	0.000166722551143808	
